Date,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,dz,ra,ts,tsra,vcts
2007-09-15,1.5,61.5,40.5,51.0,-7.0,34.0,44.0,14.0,0.0,531.0,1803.0,0.0,29.59,30.28,1.25,34.0,6.25,0.0,0.0,0.0,0.0,0.0
2007-09-16,1.5,71.5,46.5,59.5,-3.0,39.0,49.5,5.5,0.0,532.0,1760.0,0.0,29.490000000000002,30.195,7.25,18.0,7.8,0.0,0.0,0.0,0.0,0.0
2007-09-17,1.5,80.0,53.5,67.0,2.0,48.5,57.0,0.0,2.0,533.0,1758.0,0.0,29.425,30.12,11.149999999999999,17.0,11.55,0.0,0.0,0.0,0.0,0.0
2007-09-18,1.5,88.5,64.5,77.0,12.0,57.5,65.0,0.0,12.0,535.0,1756.0,0.0,29.375,30.055,12.7,19.0,12.95,0.0,0.0,0.0,0.0,0.0
2007-09-19,1.5,84.0,66.5,75.5,12.0,59.0,65.0,0.0,10.5,536.0,1755.0,0.0,29.439999999999998,30.1,4.25,25.5,9.35,0.0,0.0,0.0,0.0,0.0
2007-09-20,1.5,77.0,61.5,69.5,7.0,59.0,63.5,0.0,4.5,537.0,1753.0,0.0,29.415,30.11,5.449999999999999,7.5,6.35,0.0,0.0,0.0,0.0,0.0
2007-09-21,1.5,89.0,66.0,77.5,14.0,59.0,66.0,0.0,12.5,538.0,1751.0,0.0,29.205,29.895,10.05,21.5,11.95,0.0,0.0,0.0,0.0,0.0
2007-09-22,1.5,73.0,54.5,64.0,1.0,44.0,54.0,1.0,0.0,539.0,1749.0,0.0,29.450000000000003,30.11,3.45,2.0,7.25,0.0,0.0,0.0,0.0,0.0
2007-09-23,1.5,83.5,52.5,68.0,6.0,50.0,58.5,0.0,3.0,540.0,1748.0,0.0,29.46,30.155,5.25,12.5,5.85,0.0,0.0,0.0,0.0,0.0
2007-09-24,1.5,90.5,69.5,80.0,18.0,62.5,68.5,0.0,15.0,541.0,1746.0,0.0,29.305,29.985,10.7,19.0,11.2,0.0,0.0,0.0,0.0,0.0
2007-09-25,1.5,84.0,65.0,74.5,13.0,65.5,69.0,0.0,9.5,542.0,1744.0,0.14,29.259999999999998,29.939999999999998,7.6,23.0,9.95,0.0,0.5,0.5,0.5,0.0
2007-09-26,1.5,68.5,54.0,61.5,1.0,50.5,55.5,3.5,0.0,543.0,1742.0,0.115,29.34,30.025,4.55,1.5,6.949999999999999,0.0,1.0,0.0,0.0,0.0
2007-09-27,1.5,74.5,50.5,62.5,2.0,49.0,55.0,2.5,0.0,544.0,1741.0,0.0,29.285,29.97,4.7,24.5,6.15,0.0,0.5,0.0,0.0,0.0
2007-09-28,1.5,73.0,53.0,63.0,4.0,46.0,53.5,2.0,0.0,545.0,1739.0,0.0,29.494999999999997,30.165,2.7,5.5,6.85,0.0,0.0,0.0,0.0,0.0
2007-09-29,1.5,81.0,51.0,66.0,6.0,45.5,55.0,0.0,1.0,546.0,1737.0,0.0,29.535,30.23,8.95,17.0,9.3,0.0,0.0,0.0,0.0,0.0
2007-09-30,1.5,83.5,60.0,72.0,12.0,48.5,59.0,0.0,7.0,547.0,1735.0,0.14,29.4,30.1,13.65,19.0,13.899999999999999,0.0,0.0,0.0,1.0,0.0
2007-10-01,1.5,68.5,59.0,64.0,6.0,59.0,61.0,1.0,0.0,548.0,1734.0,0.22999999999999998,29.315,30.0,7.0,21.5,8.5,0.5,1.0,0.0,0.0,0.0
2007-10-02,1.5,79.0,58.0,69.0,10.0,59.0,63.0,0.0,4.0,549.0,1732.0,0.1,29.215,29.92,10.4,19.0,10.7,0.0,1.0,0.0,0.0,0.0
2007-10-03,1.5,74.0,55.5,65.0,8.0,47.5,56.0,0.0,0.0,550.0,1730.0,0.0,29.310000000000002,29.975,5.35,25.5,7.1,0.0,0.0,0.0,0.0,0.0
2007-10-04,1.5,82.5,53.5,68.5,10.0,56.0,61.5,0.0,3.5,552.0,1729.0,0.0,29.365000000000002,30.035,4.25,17.0,5.25,0.0,0.0,0.0,0.0,0.0
2007-10-05,1.5,84.5,65.0,75.0,16.0,65.0,68.5,0.0,10.0,553.0,1727.0,0.03,29.39,30.07,6.9,17.5,7.0,0.0,0.5,0.0,0.0,0.0
2007-10-06,1.5,87.5,70.0,79.0,22.0,66.5,70.5,0.0,14.0,554.0,1725.0,0.0,29.36,30.035,6.65,20.5,7.050000000000001,0.0,0.0,0.0,0.0,0.0
2007-10-07,1.5,87.5,68.5,78.0,21.0,65.5,70.0,0.0,13.0,555.0,1724.0,0.0,29.345,30.020000000000003,5.25,19.0,5.9,0.0,0.0,0.0,0.0,0.0
2007-10-08,1.5,87.5,61.0,74.5,18.0,60.5,66.0,0.0,9.5,556.0,1722.0,0.0,29.255000000000003,29.925,7.5,24.0,10.0,0.0,0.0,0.0,0.0,0.0
2007-10-09,1.5,76.5,49.5,63.5,8.0,44.0,53.0,1.5,0.0,557.0,1720.0,0.0,29.240000000000002,29.935000000000002,11.8,28.0,13.05,0.0,0.0,0.0,0.0,0.0
2007-10-10,1.5,53.5,47.0,50.5,-2.0,37.5,44.0,14.5,0.0,558.0,1719.0,0.0,29.235,29.93,14.75,31.0,15.05,0.5,0.5,0.0,0.0,0.0
2007-10-11,1.5,55.0,47.0,51.0,-2.0,39.0,45.0,14.0,0.0,559.0,1717.0,0.0,29.310000000000002,30.005000000000003,13.25,36.0,14.2,0.0,0.0,0.0,0.0,0.0
2007-10-12,1.5,56.5,43.0,50.0,-2.5,35.0,43.0,15.0,0.0,600.0,1715.0,0.0,29.310000000000002,30.02,3.0999999999999996,35.5,5.0,0.0,0.0,0.0,0.0,0.0
2007-10-13,1.5,59.0,42.0,51.0,-1.5,40.5,47.0,14.0,0.0,602.0,1714.0,0.0,29.345,30.04,3.1500000000000004,20.5,4.1,0.0,0.0,0.0,0.0,0.0
2007-10-14,1.5,62.0,54.0,58.0,4.0,48.0,52.5,7.0,0.0,603.0,1712.0,0.08,29.369999999999997,30.06,5.65,11.5,6.3,0.0,1.0,0.0,0.0,0.0
2007-10-15,1.5,75.5,53.0,64.5,10.0,51.0,57.0,1.0,0.5,604.0,1711.0,0.05500000000000001,29.235,29.945,5.35,15.0,6.25,0.0,1.0,0.0,0.0,0.0
2007-10-16,1.5,67.5,54.0,61.0,8.0,54.5,57.5,4.0,0.0,605.0,1709.0,0.215,29.195,29.88,6.45,21.0,7.4,0.5,1.0,0.0,0.0,0.0
2007-10-17,1.5,73.0,48.5,61.0,8.0,53.0,57.0,4.0,0.0,606.0,1707.0,0.075,29.1,29.83,8.95,14.0,9.45,0.0,1.0,0.0,0.0,0.0
2007-10-18,1.5,78.5,59.5,69.5,18.0,56.5,61.5,0.0,4.5,607.0,1706.0,0.32,28.630000000000003,29.34,16.35,19.0,18.049999999999997,0.0,1.0,0.0,0.5,0.0
2007-10-19,1.5,60.5,52.5,56.5,5.0,48.0,52.0,8.5,0.0,608.0,1704.0,0.005,28.785,29.445,16.95,24.0,17.35,0.5,1.0,0.0,0.0,0.0
2007-10-20,1.5,73.5,47.0,60.5,10.0,43.0,52.0,4.5,0.0,610.0,1703.0,0.0,29.060000000000002,29.715,11.0,21.0,11.85,0.0,0.0,0.0,0.0,0.0
2007-10-21,1.5,79.5,60.5,70.0,20.0,46.5,56.5,0.0,5.0,611.0,1701.0,0.0,29.115,29.78,17.35,20.0,17.5,0.0,0.0,0.0,0.0,0.0
2007-10-22,1.5,66.5,46.5,57.0,7.0,47.0,50.5,8.0,0.0,612.0,1660.0,0.155,29.29,29.965,5.5,18.5,9.75,1.0,1.0,0.0,0.0,0.0
2007-10-23,1.5,55.5,44.5,50.5,2.0,37.5,44.5,14.5,0.0,613.0,1658.0,0.015,29.23,29.93,4.6,31.0,8.05,0.0,0.5,0.0,0.0,0.0
2007-10-24,1.5,54.0,44.0,49.0,0.0,35.0,42.5,16.0,0.0,614.0,1657.0,0.0,29.485,30.16,14.65,2.0,15.9,0.0,0.0,0.0,0.0,0.0
2007-10-25,1.5,56.0,45.0,50.5,2.0,39.5,46.0,14.5,0.0,616.0,1656.0,0.0,29.494999999999997,30.2,14.2,6.0,14.399999999999999,0.0,1.0,0.0,0.0,0.0
2007-10-26,1.5,65.5,53.0,59.5,11.0,48.5,52.0,5.5,0.0,617.0,1654.0,0.37,29.345,30.064999999999998,5.2,5.5,7.050000000000001,0.0,1.0,0.0,0.0,0.0
2007-10-27,1.5,56.0,38.0,47.0,-1.0,39.5,45.5,18.0,0.0,618.0,1653.0,0.045,29.59,30.25,8.65,31.5,9.5,0.0,1.0,0.0,0.0,0.0
2007-10-28,1.5,56.0,34.0,45.0,-1.0,30.0,39.0,20.0,0.0,619.0,1651.0,0.0,29.825,30.525,3.45,23.0,4.15,0.0,0.0,0.0,0.0,0.0
2007-10-29,1.5,60.5,39.0,50.0,3.0,32.0,42.0,15.0,0.0,620.0,1650.0,0.0,29.665,30.405,9.649999999999999,22.0,9.850000000000001,0.0,0.0,0.0,0.0,0.0
2007-10-30,1.5,66.0,41.5,54.0,8.0,37.5,46.0,11.0,0.0,622.0,1649.0,0.0,29.47,30.21,11.5,20.0,11.7,0.0,0.0,0.0,0.0,0.0
2007-10-31,1.5,62.5,42.0,52.5,6.0,37.5,46.0,12.5,0.0,623.0,1647.0,0.0,29.33,30.025,12.2,25.0,14.65,0.0,0.0,0.0,0.0,0.0
2008-05-01,1.5,73.5,48.0,61.0,8.0,51.0,56.5,4.0,0.0,448.0,1849.0,0.0,28.98,29.67,10.2,16.5,10.95,0.0,0.0,0.0,0.0,0.0
2008-05-02,1.5,74.0,53.0,64.0,9.0,55.5,59.0,1.0,0.0,447.0,1850.0,1.01,28.82,29.525,12.850000000000001,19.5,14.05,0.0,1.0,0.0,1.0,0.0
2008-05-03,1.5,56.0,43.5,50.0,-2.0,41.5,46.0,15.0,0.0,446.0,1851.0,0.005,29.045,29.69,10.8,25.0,12.7,0.0,1.0,0.0,0.0,0.0
2008-05-04,1.5,65.5,38.5,52.5,-1.0,33.5,45.0,12.5,0.0,444.0,1852.0,0.0,29.345,30.02,5.35,23.5,5.949999999999999,0.0,0.0,0.0,0.0,0.0
2008-05-05,1.5,74.5,50.0,62.5,8.0,38.0,50.0,2.5,0.0,443.0,1853.0,0.0,29.305,29.99,4.050000000000001,24.5,6.6,0.0,0.0,0.0,0.0,0.0
2008-05-06,1.5,81.5,49.0,65.5,9.0,43.5,55.0,0.5,1.0,442.0,1855.0,0.0,29.195,29.88,6.6,22.0,7.95,0.0,0.0,0.0,0.0,0.0
2008-05-07,1.5,70.5,49.5,60.5,5.0,52.5,56.0,4.5,0.0,441.0,1856.0,0.735,29.0,29.69,2.7,22.5,11.7,0.0,1.0,0.0,0.0,0.0
2008-05-08,1.5,59.0,46.0,52.5,-2.0,35.5,44.5,12.5,0.0,439.0,1857.0,0.0,29.11,29.814999999999998,13.25,5.0,13.8,0.0,0.0,0.0,0.0,0.0
2008-05-09,1.5,58.0,41.5,50.0,-3.0,34.5,43.5,15.0,0.0,438.0,1858.0,0.0,29.174999999999997,29.85,6.4,3.0,6.95,0.0,0.0,0.0,0.0,0.0
2008-05-10,1.5,61.0,39.5,50.5,-3.0,38.0,45.5,14.5,0.0,437.0,1859.0,0.0,29.115,29.845,5.95,7.5,6.449999999999999,0.0,0.0,0.0,0.0,0.0
2008-05-11,1.5,59.0,46.5,53.0,-2.5,43.5,47.5,12.0,0.0,436.0,1860.0,1.205,28.87,29.54,14.4,2.0,17.75,0.0,1.0,0.0,0.0,0.0
2008-05-12,1.5,54.5,40.5,47.5,-4.5,38.5,43.0,17.5,0.0,435.0,1901.0,0.0,29.29,29.96,5.0,6.5,7.699999999999999,0.0,0.0,0.0,0.0,0.0
2008-05-13,1.5,73.0,42.5,58.0,-0.5,45.0,51.5,7.0,0.0,434.0,1902.0,0.2,29.240000000000002,29.939999999999998,14.6,18.0,15.15,0.0,1.0,0.0,1.0,0.0
2008-05-14,1.5,62.5,45.5,54.5,-1.5,48.5,52.0,10.5,0.0,433.0,1903.0,0.02,29.22,29.89,2.25,23.0,9.25,0.5,0.5,0.0,0.0,0.0
2008-05-15,1.5,57.0,43.0,50.0,-4.0,37.0,45.0,15.0,0.0,432.0,1904.0,0.0,29.354999999999997,30.05,7.15,5.0,8.0,0.0,0.0,0.0,0.0,0.0
2008-05-16,1.5,72.5,40.5,57.0,-1.0,41.0,50.0,8.0,0.0,431.0,1905.0,0.0,29.130000000000003,29.86,8.600000000000001,25.0,9.100000000000001,0.0,0.0,0.0,0.0,0.0
2008-05-17,1.5,73.0,51.0,62.5,4.0,41.0,52.0,2.5,0.0,430.0,1906.0,0.19,28.905,29.61,12.05,29.5,14.399999999999999,0.0,1.0,0.0,0.5,0.0
2008-05-18,1.5,55.0,44.5,50.0,-5.0,39.5,45.5,15.0,0.0,429.0,1907.0,0.0,28.955,29.634999999999998,2.55,34.5,8.05,0.0,0.0,0.0,0.0,0.0
2008-05-19,1.5,59.5,41.0,50.5,-5.0,33.5,43.5,14.5,0.0,428.0,1908.0,0.0,28.990000000000002,29.69,4.15,7.0,5.95,0.0,1.0,0.0,0.0,0.0
2008-05-20,1.5,65.0,48.0,57.0,-2.0,37.0,47.0,8.0,0.0,427.0,1909.0,0.0,28.97,29.66,7.1,30.5,8.45,0.0,0.0,0.0,0.0,0.0
2008-05-21,1.5,65.5,43.0,54.5,-3.5,36.0,46.0,10.5,0.0,426.0,1910.0,0.0,29.025,29.7,7.0,32.5,9.0,0.0,0.0,0.0,0.0,0.0
2008-05-22,1.5,57.5,46.0,52.0,-4.5,38.0,45.0,13.0,0.0,425.0,1911.0,0.0,29.265,29.935000000000002,9.65,5.0,10.5,0.0,0.0,0.0,0.0,0.0
2008-05-23,1.5,58.0,47.0,53.0,-4.5,39.5,45.5,12.0,0.0,425.0,1912.0,0.0,29.439999999999998,30.115000000000002,10.55,3.0,10.8,0.0,0.0,0.0,0.0,0.0
2008-05-24,1.5,67.5,42.0,55.0,-4.0,39.0,48.0,10.0,0.0,424.0,1913.0,0.0,29.475,30.175,7.15,7.0,7.9,0.0,0.0,0.0,0.0,0.0
2008-05-25,1.5,78.0,47.5,63.0,-0.5,49.0,57.0,2.0,0.0,423.0,1914.0,0.0,29.22,29.93,10.7,17.5,12.15,0.0,0.0,0.0,0.5,0.0
2008-05-26,1.5,82.5,50.0,66.5,2.0,60.0,64.5,0.5,2.0,422.0,1915.0,0.24,29.14,29.805,6.75,24.5,11.9,0.0,1.0,0.5,1.0,0.0
2008-05-27,1.5,51.5,43.5,47.5,-8.0,35.5,42.5,17.5,0.0,422.0,1916.0,0.0,29.52,30.185000000000002,18.6,2.5,18.35,0.0,0.5,0.0,0.0,0.0
2008-05-28,1.5,61.5,44.0,53.0,-5.0,33.5,43.5,12.0,0.0,421.0,1916.0,0.0,29.630000000000003,30.335,8.0,6.5,8.6,0.0,0.0,0.0,0.0,0.0
2008-05-29,1.5,67.5,43.5,56.0,-4.5,37.5,47.5,9.0,0.0,421.0,1917.0,0.045,29.425,30.165,2.85,10.5,4.0,0.0,1.0,0.0,0.0,0.0
2008-05-30,1.5,77.0,56.5,67.0,2.0,59.5,62.5,0.0,2.0,420.0,1918.0,0.35,29.060000000000002,29.79,8.9,20.5,10.55,0.0,1.0,0.5,0.5,0.0
2008-05-31,1.5,79.0,59.5,69.5,5.0,56.0,62.0,0.0,4.5,420.0,1919.0,0.0,29.125,29.795,10.95,28.0,12.100000000000001,0.0,0.0,0.0,0.0,0.0
2008-06-01,1.5,72.5,54.5,64.0,0.0,46.5,55.0,1.0,0.0,419.0,1920.0,0.0,29.259999999999998,29.945,5.1,9.0,5.65,0.0,0.0,0.0,0.0,0.0
2008-06-02,1.5,85.5,58.5,72.0,7.0,52.5,60.5,0.0,7.0,419.0,1920.0,0.0,29.185000000000002,29.880000000000003,1.7999999999999998,10.5,5.25,0.0,0.5,0.0,0.0,0.0
2008-06-03,1.5,71.5,56.0,64.0,-1.0,56.5,58.5,1.5,0.5,418.0,1921.0,0.72,28.994999999999997,29.68,6.25,3.5,7.949999999999999,0.0,1.0,0.0,0.5,0.0
2008-06-04,1.5,78.0,56.5,67.5,2.0,60.0,62.5,0.0,2.5,418.0,1922.0,0.01,28.924999999999997,29.61,3.8,4.5,4.75,0.5,0.0,0.5,1.0,0.0
2008-06-05,1.5,87.5,64.0,76.0,9.0,68.5,71.5,0.0,11.0,417.0,1923.0,0.43,29.03,29.695,12.35,20.0,13.9,0.0,0.0,0.0,1.0,0.0
2008-06-06,1.5,86.5,73.0,80.0,14.0,68.5,72.0,0.0,15.0,417.0,1923.0,0.015,29.105,29.755000000000003,20.15,20.0,20.5,0.0,1.0,0.0,0.0,0.0
2008-06-07,1.5,84.5,70.5,77.5,11.0,71.0,73.0,0.0,12.5,417.0,1924.0,0.09,29.195,29.855,12.15,19.0,12.8,0.0,0.5,1.0,0.0,0.0
2008-06-08,1.5,86.0,64.5,75.5,9.0,68.5,70.5,0.0,10.5,417.0,1925.0,1.275,29.145,29.805,5.35,18.5,11.85,0.0,1.0,0.5,0.5,0.0
2008-06-09,1.5,74.0,65.0,70.0,4.0,64.0,66.0,0.0,5.0,416.0,1925.0,0.175,29.135,29.810000000000002,6.4,22.5,8.25,0.5,1.0,0.0,0.0,0.0
2008-06-10,1.5,79.5,59.5,69.5,2.0,56.0,62.0,0.0,4.5,416.0,1926.0,0.005,29.215,29.884999999999998,9.05,25.0,10.0,0.0,1.0,0.0,0.0,0.0
2008-06-11,1.5,86.0,63.5,75.0,7.0,55.5,64.0,0.0,10.0,416.0,1926.0,0.0,29.310000000000002,29.979999999999997,9.15,18.0,10.2,0.0,0.0,0.0,0.0,0.0
2008-06-12,1.5,91.0,73.0,82.0,14.0,63.0,69.5,0.0,17.0,416.0,1927.0,0.0,29.23,29.895,15.450000000000001,18.0,15.7,0.0,0.0,0.0,0.0,0.0
2008-06-13,1.5,82.0,65.5,74.0,6.0,62.5,66.0,0.0,9.0,416.0,1927.0,0.29000000000000004,29.245,29.915,9.25,22.5,10.350000000000001,0.0,1.0,0.5,1.0,0.0
2008-06-14,1.5,84.0,60.0,72.5,4.0,52.5,61.5,0.0,7.5,416.0,1928.0,0.0,29.259999999999998,29.93,8.5,24.0,9.05,0.0,0.0,0.0,0.0,0.0
2008-06-15,1.5,81.5,60.5,71.0,3.0,60.0,64.0,0.0,6.0,416.0,1928.0,0.235,29.189999999999998,29.835,8.25,24.0,9.75,0.0,1.0,0.0,0.5,0.0
2008-06-16,1.5,73.0,59.5,66.5,-1.5,49.0,57.0,0.0,1.5,416.0,1929.0,0.0,29.225,29.9,10.75,31.0,11.35,0.0,0.0,0.0,0.0,0.0
2008-06-17,1.5,76.0,55.5,66.0,-1.5,46.0,55.0,0.0,1.0,416.0,1929.0,0.0,29.29,29.965,10.45,30.0,11.0,0.0,0.0,0.0,0.0,0.0
2008-06-18,1.5,76.0,57.0,67.0,-1.5,48.5,56.0,0.0,2.0,416.0,1929.0,0.0,29.235,29.915,4.9,4.0,7.4,0.0,0.0,0.0,0.0,0.0
2008-06-19,1.5,80.5,53.5,67.5,-1.5,46.5,56.5,0.0,2.5,416.0,1930.0,0.0,29.240000000000002,29.925,1.65,19.5,5.25,0.0,0.0,0.0,0.0,0.0
2008-06-20,1.5,82.5,59.0,71.0,0.0,52.5,59.5,0.0,6.0,416.0,1930.0,0.065,29.275,29.955,6.6,22.5,7.550000000000001,0.0,1.0,0.0,0.5,0.0
2008-06-21,1.5,82.5,61.5,72.5,2.0,52.5,61.0,0.0,7.5,416.0,1930.0,0.01,29.265,29.939999999999998,6.35,29.0,7.35,0.0,0.5,0.0,0.0,0.0
2008-06-22,1.5,81.5,59.0,70.5,0.0,52.5,59.5,0.0,5.5,417.0,1931.0,0.09,29.205,29.880000000000003,2.2,32.5,4.75,0.0,0.5,0.5,0.5,0.0
2008-06-23,1.5,76.5,56.5,67.0,-1.5,54.0,59.0,0.0,2.0,417.0,1931.0,0.0,29.354999999999997,30.035,3.8499999999999996,3.5,6.4,0.0,0.0,0.0,0.0,0.0
2008-06-24,1.5,82.0,56.0,69.5,-1.0,52.5,60.0,0.0,4.5,417.0,1931.0,0.0,29.465,30.14,4.699999999999999,18.0,5.6,0.0,0.0,0.0,0.0,0.0
2008-06-25,1.5,79.0,66.5,73.0,2.0,64.5,67.5,0.0,8.0,417.0,1931.0,0.095,29.310000000000002,29.985,7.75,21.5,8.9,0.0,1.0,0.0,0.0,0.0
2008-06-26,1.5,86.5,70.5,78.5,7.0,66.5,70.5,0.0,13.5,418.0,1931.0,0.0,29.18,29.85,6.55,25.5,7.55,0.0,0.0,0.0,0.0,0.0
2008-06-27,1.5,84.5,67.5,76.0,4.0,67.0,70.0,0.0,11.0,418.0,1931.0,0.0,29.08,29.75,7.5,21.5,8.25,0.0,1.0,0.0,0.0,0.0
2008-06-28,1.5,83.5,65.0,74.5,3.0,55.0,63.0,0.0,9.5,419.0,1931.0,0.02,29.015,29.685000000000002,12.7,25.5,13.85,0.0,0.5,0.0,0.5,0.0
2008-06-29,1.5,76.0,60.5,68.5,-1.5,58.0,61.0,0.0,3.5,419.0,1931.0,0.39999999999999997,29.104999999999997,29.759999999999998,7.6,30.5,9.899999999999999,0.0,1.0,0.0,0.0,0.0
2008-06-30,1.5,80.5,59.0,70.0,-1.0,49.5,58.0,0.0,5.0,419.0,1931.0,0.0,29.310000000000002,29.97,5.75,34.5,9.35,0.0,0.0,0.0,0.0,0.0
2008-07-01,1.5,83.5,57.5,71.0,-0.5,50.5,60.0,0.0,6.0,420.0,1931.0,0.0,29.27,29.96,8.149999999999999,23.5,8.15,0.0,0.0,0.0,0.0,0.0
2008-07-02,1.5,88.0,63.0,75.5,3.0,62.0,66.5,0.0,10.5,420.0,1931.0,0.16,29.115000000000002,29.785,8.05,23.5,12.45,0.0,1.0,0.5,0.0,0.0
2008-07-03,1.5,71.0,57.0,64.0,-4.5,51.0,57.0,1.0,0.0,421.0,1931.0,0.0,29.365000000000002,30.025,12.45,3.0,12.75,0.0,0.0,0.0,0.0,0.0
2008-07-04,1.5,75.5,55.0,65.5,-4.0,50.0,57.5,0.5,1.0,422.0,1930.0,0.0,29.375,30.055,6.25,5.5,7.05,0.0,0.0,0.0,0.0,0.0
2008-07-05,1.5,79.5,55.5,67.5,-2.5,52.0,59.5,0.0,2.5,422.0,1930.0,0.0,29.335,30.020000000000003,4.65,8.5,6.35,0.0,0.0,0.0,0.0,0.0
2008-07-06,1.5,87.5,61.0,74.5,1.0,57.5,65.0,0.0,9.5,423.0,1930.0,0.0,29.245,29.93,8.8,19.0,9.15,0.0,0.0,0.0,0.0,0.0
2008-07-07,1.5,87.0,72.5,80.0,7.0,67.5,71.0,0.0,15.0,423.0,1930.0,0.07,29.185000000000002,29.865000000000002,10.850000000000001,21.5,11.65,0.0,0.5,0.0,0.5,0.0
2008-07-08,1.5,85.5,58.0,78.0,5.0,67.5,71.0,0.0,13.0,424.0,1929.0,0.15500000000000003,29.130000000000003,29.805,7.6,25.0,8.7,0.0,0.5,0.5,0.0,0.0
2008-07-09,1.5,85.0,67.0,76.0,3.0,55.0,63.5,0.0,11.0,425.0,1929.0,0.0,29.285,29.945,8.8,31.5,9.7,0.0,0.0,0.0,0.0,0.0
2008-07-10,1.5,83.0,64.0,73.5,0.0,62.5,66.5,0.0,8.5,425.0,1929.0,0.575,29.295,29.979999999999997,8.3,23.0,8.899999999999999,0.0,1.0,0.0,1.0,0.0
2008-07-11,1.5,88.5,64.0,76.5,3.0,65.0,69.0,0.0,11.5,426.0,1928.0,0.185,29.265,29.96,4.45,19.5,7.95,0.0,1.0,0.5,1.0,0.0
2008-07-12,1.5,82.0,65.5,74.0,0.0,63.5,66.5,0.0,9.0,427.0,1928.0,0.69,29.22,29.880000000000003,8.05,26.0,10.65,0.0,1.0,0.5,1.0,0.0
2008-07-13,1.5,79.0,61.5,70.5,-1.0,53.5,61.0,0.0,5.5,428.0,1927.0,0.0,29.15,29.835,12.85,27.0,13.100000000000001,0.0,0.0,0.0,0.0,0.0
2008-07-14,1.5,84.0,62.0,73.0,0.0,54.0,62.0,0.0,8.0,428.0,1927.0,0.0,29.25,29.91,3.2,29.0,7.449999999999999,0.0,0.0,0.0,0.0,0.0
2008-07-15,1.5,90.5,64.0,77.5,2.0,62.5,68.5,0.0,12.5,429.0,1926.0,0.0,29.33,29.990000000000002,7.3,22.5,7.8500000000000005,0.0,0.0,0.0,0.0,0.0
2008-07-16,1.5,90.5,72.0,81.5,7.0,66.5,70.5,0.0,16.5,430.0,1925.0,0.0,29.415,30.08,5.1,22.0,7.300000000000001,0.0,0.0,0.0,0.0,0.0
2008-07-17,1.5,89.5,72.5,81.0,6.0,66.0,71.0,0.0,16.0,431.0,1925.0,0.0,29.36,30.04,8.75,22.0,9.15,0.0,0.0,0.0,0.0,0.0
2008-07-18,1.5,88.5,73.5,81.0,6.0,67.5,71.5,0.0,16.0,432.0,1924.0,0.02,29.27,29.945,4.7,22.5,6.8,0.0,1.0,0.0,0.0,0.0
2008-07-19,1.5,79.0,68.5,74.0,-0.5,69.0,70.0,0.0,9.0,433.0,1923.0,1.415,29.215,29.9,1.55,28.0,5.85,0.0,1.0,0.0,0.0,0.5
2008-07-20,1.5,86.0,68.0,77.0,3.0,68.0,71.0,0.0,12.0,433.0,1923.0,0.585,29.225,29.9,5.3,26.0,6.35,0.0,0.5,0.0,1.0,0.0
2008-07-21,1.5,83.5,69.0,76.5,2.0,65.5,68.5,0.0,11.5,434.0,1922.0,0.13,29.235,29.91,2.8499999999999996,2.5,7.7,0.0,1.0,0.0,1.0,0.5
2008-07-22,1.5,76.0,64.5,70.5,-2.0,60.0,64.0,0.0,5.5,435.0,1921.0,0.03,29.335,29.990000000000002,8.399999999999999,3.0,9.0,0.0,0.5,0.0,0.0,0.0
2008-07-23,1.5,81.0,60.0,71.0,-1.5,52.0,60.5,0.0,6.0,436.0,1920.0,0.0,29.415,30.09,7.95,19.0,8.9,0.0,0.0,0.0,0.0,0.0
2008-07-24,1.5,82.0,59.5,71.0,-1.5,52.5,61.0,0.0,6.0,437.0,1919.0,0.0,29.36,30.045,4.1,24.0,4.550000000000001,0.0,0.0,0.0,0.0,0.0
2008-07-25,1.5,83.0,63.0,73.5,-1.0,63.0,67.0,0.0,8.5,438.0,1918.0,0.0,29.295,29.985,6.15,22.5,7.25,0.0,0.0,0.0,0.0,0.0
2008-07-26,1.5,84.5,66.0,75.5,1.0,58.0,65.5,0.0,10.5,439.0,1918.0,0.0,29.25,29.93,7.7,30.5,8.4,0.0,0.0,0.0,0.0,0.0
2008-07-27,1.5,83.0,62.5,73.0,-0.5,58.0,64.5,0.0,8.0,440.0,1917.0,0.0,29.189999999999998,29.880000000000003,5.9,24.0,6.75,0.0,0.0,0.0,0.0,0.0
2008-07-28,1.5,84.5,68.0,76.5,2.0,63.0,67.5,0.0,11.5,441.0,1916.0,0.0,29.185000000000002,29.86,4.2,8.5,6.25,0.0,0.0,0.0,0.0,0.0
2008-07-29,1.5,88.5,67.5,78.5,3.0,67.0,70.5,0.0,13.5,442.0,1915.0,0.14,29.175,29.84,6.15,20.0,7.9,0.0,1.0,0.0,1.0,0.0
2008-07-30,1.5,89.5,72.0,81.0,7.0,66.0,70.5,0.0,16.0,443.0,1914.0,0.0,29.07,29.740000000000002,8.3,27.0,9.149999999999999,0.0,0.0,0.0,0.0,0.0
2008-07-31,1.5,89.0,71.5,80.5,7.0,68.0,71.0,0.0,15.5,444.0,1913.0,0.32,29.085,29.75,5.25,27.0,6.35,0.0,1.0,0.0,0.0,0.0
